state_code,State,District,City,Category,Sub-category,Micro-category,Product
28,Kerala,Kollam,Kollam,Dairy products,Milk products,Butter,Butter
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Bakery,Pastry products,Cakes,Cakes
28,Kerala,Malappuram,Malappuram,Dairy products,Milk products,Cheese,Cheese
28,Kerala,Kollam,Kollam,Dairy products,Milk products,Cheese,Cheese
28,Kerala,Kollam,Kollam,Dairy products,Milk products,Cheese,Cheese
28,Kerala,Malappuram,Malappuram,Meat,White Meat,Chicken,Chicken
28,Kerala,Ernakulam,Kochi,Meat,White Meat,Chicken,Chicken
28,Kerala,Kozhikode,Kozhikode,Meat,White Meat,Chicken,Chicken
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fruits,Seasonal,Chikoo,Chikoo
28,Kerala,Malappuram,Malappuram,Vegetables,Nightshade vegetables,Chillies,Jwala Chilli
28,Kerala,Kollam,Kollam,Vegetables,Nightshade vegetables,Chillies,Green Chilli
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fruits,All season,Coconut,Indian Coconut
28,Kerala,Kollam,Kollam,Fruits,All season,Coconut,Indian Coconut
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Grocery,Beverages,Coffee,Coffee
28,Kerala,Kozhikode,Kozhikode,Grocery,Beverages,Coffee,Coffee
28,Kerala,Malappuram,Malappuram,Bakery,Baked products,Cookies,Cookies
28,Kerala,Kozhikode,Kozhikode,Bakery,Baked products,Cookies,Cookies
28,Kerala,Kollam,Kollam,Bakery,Baked products,Cookies,Cookies
28,Kerala,Ernakulam,Kochi,Vegetables,Melons and Squash,Cucumber,Straight Eight Cucumber
28,Kerala,Kozhikode,Kozhikode,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Bakery,Pastry products,Cup-cakes,Cup-cakes
28,Kerala,Kozhikode,Kozhikode,Bakery,Pastry products,Cup-cakes,Cup-cakes
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Dairy products,Milk products,Curd,Dahi
28,Kerala,Malappuram,Malappuram,Grocery,Household items,Dal,Urad Dal
28,Kerala,Ernakulam,Kochi,Grocery,Household items,Dal,Moong Dal
28,Kerala,Kollam,Kollam,Grocery,Household items,Dal,Masoor Dal
28,Kerala,Kollam,Kollam,Meat,White Meat,Duck,Duck
28,Kerala,Ernakulam,Kochi,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
28,Kerala,Kozhikode,Kozhikode,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
28,Kerala,Kozhikode,Kozhikode,Dairy products,Milk products,Ghee,Pure Ghee
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Vegetables,Melons and Squash,Gourd,Bitter Gourd
28,Kerala,Kozhikode,Kozhikode,Vegetables,Melons and Squash,Gourd,Bitter Gourd
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Dairy products,Frozen desserts,Ice-cream,Ice-cream
28,Kerala,Ernakulam,Kochi,Flowers,Green flowers,Indian Hemp,Dog-bane Flower
28,Kerala,Malappuram,Malappuram,Fruits,Seasonal,Jackfruit,Srilanka Jackfruit
28,Kerala,Ernakulam,Kochi,Fruits,Seasonal,Jackfruit,Sindoor Jackfruit
28,Kerala,Kollam,Kollam,Fruits,Seasonal,Jackfruit,Muttom varikka Jackfruit
28,Kerala,Ernakulam,Kochi,Fruits,Seasonal,Kiwi,Indian Gooseberry Kiwi
28,Kerala,Kozhikode,Kozhikode,Fruits,Seasonal,Kiwi,Indian Gooseberry Kiwi
28,Kerala,Malappuram,Malappuram,Flowers,Purple flowers,Kurinji Flower,Neelakurinji Flower
28,Kerala,Ernakulam,Kochi,Flowers,Purple flowers,Kurinji Flower,Neelakurinji Flower
28,Kerala,Kollam,Kollam,Flowers,Purple flowers,Kurinji Flower,Neelakurinji Flower
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Meat,Red Meat,Lamb,Lamb
28,Kerala,Kozhikode,Kozhikode,Meat,Red Meat,Lamb,Lamb
28,Kerala,Ernakulam,Kochi,Dairy products,Milk products,Lassi,Lassi
28,Kerala,Malappuram,Malappuram,Fish,Seawater,Mackerel,King Mackerel
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fish,Seawater,Mackerel,King Mackerel
28,Kerala,Kollam,Kollam,Fish,Seawater,Mackerel,King Mackerel
28,Kerala,Malappuram,Malappuram,Fruits,Seasonal,Mango,Alphonso Mango
28,Kerala,Ernakulam,Kochi,Fruits,Seasonal,Mango,Bennet Alphonso Mango
28,Kerala,Kollam,Kollam,Fruits,Seasonal,Mango,Banganapalli Mango
28,Kerala,Malappuram,Malappuram,Dairy products,Milk products,Milk,Liquid milk
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Dairy products,Milk products,Milk,Liquid milk
28,Kerala,Kozhikode,Kozhikode,Dairy products,Milk products,Milk,Liquid milk
28,Kerala,Malappuram,Malappuram,Meat,Red Meat,Mutton,Mutton
28,Kerala,Ernakulam,Kochi,Meat,Red Meat,Mutton,Mutton
28,Kerala,Kollam,Kollam,Meat,Red Meat,Mutton,Mutton
28,Kerala,Malappuram,Malappuram,Vegetables,Pods and Seeds,Okra,Lady finger
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Vegetables,Pods and Seeds,Okra,Lady finger
28,Kerala,Kollam,Kollam,Vegetables,Pods and Seeds,Okra,Lady finger
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Flowers,Pink flowers,Oleander,Nerium Flower
28,Kerala,Kozhikode,Kozhikode,Flowers,Red flowers,Pagoda Flower,Pagoda Flower
28,Kerala,Malappuram,Malappuram,Dairy products,Milk products,Paneer,Paneer
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fruits,Tropical,Papaya,Honeydew Papaya
28,Kerala,Malappuram,Malappuram,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
28,Kerala,Ernakulam,Kochi,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
28,Kerala,Kozhikode,Kozhikode,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fish,Seawater,Pomfret,Black Pomfret
28,Kerala,Kozhikode,Kozhikode,Fish,Seawater,Pomfret,Silver Pomfret
28,Kerala,Malappuram,Malappuram,Meat,Red Meat,Pork,Pork
28,Kerala,Kozhikode,Kozhikode,Meat,Red Meat,Pork,Pork
28,Kerala,Kollam,Kollam,Meat,Red Meat,Pork,Pork
28,Kerala,Kozhikode,Kozhikode,Vegetables,Melons and Squash,Pumpkin,Pumpkin
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Vegetables,Roots and Tubers,Radish,Scarlet Globe Radish
28,Kerala,Ernakulam,Kochi,Vegetables,Roots and Tubers,Radish,Scarlet Globe Radish
28,Kerala,Malappuram,Malappuram,Grocery,Household items,Rice,Palakkad Matta Rice
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Grocery,Household items,Rice,Palakkad Matta Rice
28,Kerala,Ernakulam,Kochi,Grocery,Household items,Rice,Basmati Rice
28,Kerala,Kozhikode,Kozhikode,Grocery,Household items,Rice,Red Rice
28,Kerala,Kollam,Kollam,Grocery,Household items,Rice,Kollam Rice
28,Kerala,Kollam,Kollam,Fish,Freshwater,Rohu,Rohu
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Flowers,Pink flowers,Rose,South Sea Rose
28,Kerala,Kozhikode,Kozhikode,Flowers,Purple flowers,Rose,South Sea Rose
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Fish,Seawater,Sardine Fish,Goldstripe Sardinella Fish
28,Kerala,Ernakulam,Kochi,Fish,Seawater,Sardine Fish,Indian Oil Sardine Fish
28,Kerala,Kollam,Kollam,Fish,Seawater,Sardine Fish,Goldstripe Sardinella Fish
28,Kerala,Ernakulam,Kochi,Fish,Seawater,Seer Fish,Seer Fish
28,Kerala,Malappuram,Malappuram,Grocery,Beverages,Tea,Tea
28,Kerala,Ernakulam,Kochi,Grocery,Beverages,Tea,Tea
28,Kerala,Kozhikode,Kozhikode,Grocery,Beverages,Tea,Tea
28,Kerala,Kollam,Kollam,Grocery,Beverages,Tea,Tea
28,Kerala,Malappuram,Malappuram,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
28,Kerala,Ernakulam,Kochi,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
28,Kerala,Kollam,Kollam,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
28,Kerala,Kollam,Kollam,Flowers,Pink flowers,Water Lily,Pink water Lily
28,Kerala,Malappuram,Malappuram,Flowers,White flowers,Water Lily,White water Lily
28,Kerala,Thiruvananthapuram,Thiruvananthapuram,Grocery,Household items,Wheat,Wheat
29,Karnataka,Bangalore,Bengaluru,Fruits,All season,Apple,Indian crab Apple
29,Karnataka,Mysore,Mysore,Fruits,All season,Apple,Indian crab Apple
29,Karnataka,Dakshina Kannada,Mangalore,Fruits,All season,Apple,Ben Davis Apple
29,Karnataka,Belgaum,Belgaum,Fruits,Seasonal,Apple,Custard Apple
29,Karnataka,Dakshina Kannada,Mangalore,Fruits,Seasonal,Avocado,Avocado
29,Karnataka,Bangalore,Bengaluru,Vegetables,Pods and Seeds,Beans,French Beans
29,Karnataka,Dakshina Kannada,Mangalore,Vegetables,Pods and Seeds,Beans,French Beans
29,Karnataka,Mysore,Mysore,Meat,Red Meat,Beef,Beef
29,Karnataka,Dakshina Kannada,Mangalore,Meat,Red Meat,Beef,Beef
29,Karnataka,Dakshina Kannada,Mangalore,Fish,Seawater,Bonito Fish,Pacific Bonito Fish
29,Karnataka,Bangalore,Bengaluru,Bakery,Baked products,Bread,Bread
29,Karnataka,Mysore,Mysore,Bakery,Baked products,Bread,Bread
29,Karnataka,Mysore,Mysore,Vegetables,Fruit-vegetables,Brinjal,Swarna Shobha Brinjal
29,Karnataka,Mysore,Mysore,Bakery,Baked products,Brownie,Brownie
29,Karnataka,Dakshina Kannada,Mangalore,Bakery,Baked products,Brownie,Brownie
29,Karnataka,Mysore,Mysore,Meat,Red Meat,Buffalo,Buffalo
29,Karnataka,Bangalore,Bengaluru,Dairy products,Milk products,Butter,Butter
29,Karnataka,Dakshina Kannada,Mangalore,Dairy products,Milk products,Butter,Butter
29,Karnataka,Dakshina Kannada,Mangalore,Dairy products,Milk products,Butter,Butter
29,Karnataka,Belgaum,Belgaum,Bakery,Pastry products,Cakes,Cakes
29,Karnataka,Bangalore,Bengaluru,Meat,White Meat,Chicken,Chicken
29,Karnataka,Dharwad,Hubli-Dharwad ,Meat,White Meat,Chicken,Chicken
29,Karnataka,Belgaum,Belgaum,Fruits,Seasonal,Chikoo,Chikoo
29,Karnataka,Dharwad,Hubli-Dharwad ,Fruits,Seasonal,Chikoo,Chikoo
29,Karnataka,Belgaum,Belgaum,Vegetables,Nightshade vegetables,Chillies,Jwala Chilli
29,Karnataka,Dharwad,Hubli-Dharwad ,Vegetables,Nightshade vegetables,Chillies,Byadgi Chilli
29,Karnataka,Mysore,Mysore,Grocery,Beverages,Coffee,Coffee
29,Karnataka,Bangalore,Bengaluru,Bakery,Baked products,Cookies,Cookies
29,Karnataka,Dharwad,Hubli-Dharwad ,Bakery,Baked products,Cookies,Cookies
29,Karnataka,Dakshina Kannada,Mangalore,Bakery,Baked products,Cookies,Cookies
29,Karnataka,Bangalore,Bengaluru,Vegetables,Brassica,Cruciferous vegetables,Cabbage
29,Karnataka,Dakshina Kannada,Mangalore,Vegetables,Brassica,Cruciferous vegetables,Cabbage
29,Karnataka,Belgaum,Belgaum,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
29,Karnataka,Dharwad,Hubli-Dharwad ,Vegetables,Melons and Squash,Cucumber,Chandrasankar Cucumber
29,Karnataka,Belgaum,Belgaum,Bakery,Pastry products,Cup-cakes,Cup-cakes
29,Karnataka,Dharwad,Hubli-Dharwad ,Bakery,Pastry products,Cup-cakes,Cup-cakes
29,Karnataka,Belgaum,Belgaum,Dairy products,Milk products,Curd,Dahi
29,Karnataka,Dharwad,Hubli-Dharwad ,Dairy products,Milk products,Curd,Dahi
29,Karnataka,Bangalore,Bengaluru,Grocery,Household items,Dal,Masoor Dal
29,Karnataka,Belgaum,Belgaum,Grocery,Household items,Dal,Arhar Dal
29,Karnataka,Dakshina Kannada,Mangalore,Grocery,Household items,Dal,Moong Dal
29,Karnataka,Belgaum,Belgaum,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
29,Karnataka,Belgaum,Belgaum,Fruits,All season,Grapes,Burmese Grape
29,Karnataka,Dharwad,Hubli-Dharwad ,Fruits,All season,Grapes,Gulabi Grape
29,Karnataka,Mysore,Mysore,Fruits,All season,Guava,Allahabad Safeda Guava
29,Karnataka,Mysore,Mysore,Dairy products,Frozen desserts,Ice-cream,Ice-cream
29,Karnataka,Bangalore,Bengaluru,Flowers,White flowers,Jasmine,Coral Jasmine
29,Karnataka,Dharwad,Hubli-Dharwad ,Flowers,White flowers,Jasmine,Crepe Jasmine
29,Karnataka,Belgaum,Belgaum,Meat,Red Meat,Lamb,Lamb
29,Karnataka,Dharwad,Hubli-Dharwad ,Dairy products,Milk products,Lassi,Lassi
29,Karnataka,Bangalore,Bengaluru,Fish,Seawater,Mackerel,King Mackerel
29,Karnataka,Mysore,Mysore,Fish,Seawater,Mackerel,King Mackerel
29,Karnataka,Bangalore,Bengaluru,Fruits,Seasonal,Mango,Alphonso Mango
29,Karnataka,Mysore,Mysore,Fruits,Seasonal,Mango,Bennet Alphonso Mango
29,Karnataka,Dakshina Kannada,Mangalore,Fruits,Seasonal,Mango,Banganapalli Mango
29,Karnataka,Bangalore,Bengaluru,Dairy products,Milk products,Milk,Liquid milk
29,Karnataka,Belgaum,Belgaum,Dairy products,Milk products,Milk,Liquid milk
29,Karnataka,Mysore,Mysore,Dairy products,Milk products,Milk,Liquid milk
29,Karnataka,Dakshina Kannada,Mangalore,Dairy products,Milk products,Milk,Liquid milk
29,Karnataka,Dharwad,Hubli-Dharwad ,Fruits,Melons,Musk melon,Musk melon
29,Karnataka,Bangalore,Bengaluru,Meat,Red Meat,Mutton,Mutton
29,Karnataka,Dharwad,Hubli-Dharwad ,Meat,Red Meat,Mutton,Mutton
29,Karnataka,Mysore,Mysore,Vegetables,Pods and Seeds,Okra,Lady finger
29,Karnataka,Belgaum,Belgaum,Flowers,Pink flowers,Oleander,Ganneru Flower
29,Karnataka,Mysore,Mysore,Flowers,Pink flowers,Oleander,Ganneru Flower
29,Karnataka,Belgaum,Belgaum,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
29,Karnataka,Dharwad,Hubli-Dharwad ,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
29,Karnataka,Bangalore,Bengaluru,Dairy products,Milk products,Paneer,Paneer
29,Karnataka,Mysore,Mysore,Dairy products,Milk products,Paneer,Paneer
29,Karnataka,Dharwad,Hubli-Dharwad ,Dairy products,Milk products,Paneer,Paneer
29,Karnataka,Bangalore,Bengaluru,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
29,Karnataka,Dharwad,Hubli-Dharwad ,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
29,Karnataka,Dakshina Kannada,Mangalore,Fish,Freshwater,Pearl Fish,Pearlspot Karimeen Fish
29,Karnataka,Bangalore,Bengaluru,Fruits,Tropical,Pineapple,Mauritius Pineapple
29,Karnataka,Belgaum,Belgaum,Fish,Seawater,Pomfret,Black Pomfret
29,Karnataka,Belgaum,Belgaum,Meat,Red Meat,Pork,Pork
29,Karnataka,Dakshina Kannada,Mangalore,Meat,Red Meat,Pork,Pork
29,Karnataka,Bangalore,Bengaluru,Grocery,Household items,Rice,Sona Masoori Rice
29,Karnataka,Belgaum,Belgaum,Grocery,Household items,Rice,Sona Masoori Rice
29,Karnataka,Mysore,Mysore,Grocery,Household items,Rice,Chitti Muthyalu Rice
29,Karnataka,Dharwad,Hubli-Dharwad ,Grocery,Household items,Rice,Chitti Muthyalu Rice
29,Karnataka,Dakshina Kannada,Mangalore,Grocery,Household items,Rice,Sona Masoori Rice
29,Karnataka,Belgaum,Belgaum,Flowers,Red flowers,Rose,Red Rose
29,Karnataka,Dakshina Kannada,Mangalore,Flowers,Red flowers,Rose,Red Rose
29,Karnataka,Mysore,Mysore,Flowers,White flowers,Rose,Tuberose
29,Karnataka,Belgaum,Belgaum,Fish,Seawater,Sardine Fish,Goldstripe Sardinella Fish
29,Karnataka,Dharwad,Hubli-Dharwad ,Fish,Seawater,Sardine Fish,Indian Oil Sardine Fish
29,Karnataka,Mysore,Mysore,Fish,Seawater,Seer Fish,Seer Fish
29,Karnataka,Bangalore,Bengaluru,Flowers,Yellow flowers,Tanner's Cassia,Tangedu Flower
29,Karnataka,Dharwad,Hubli-Dharwad ,Flowers,Yellow flowers,Tanner's Cassia,Tangedu Flower
29,Karnataka,Dakshina Kannada,Mangalore,Flowers,Yellow flowers,Tanner's Cassia,Tangedu Flower
29,Karnataka,Bangalore,Bengaluru,Grocery,Beverages,Tea,Tea
29,Karnataka,Belgaum,Belgaum,Grocery,Beverages,Tea,Tea
29,Karnataka,Mysore,Mysore,Grocery,Beverages,Tea,Tea
29,Karnataka,Dharwad,Hubli-Dharwad ,Grocery,Beverages,Tea,Tea
29,Karnataka,Bangalore,Bengaluru,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
29,Karnataka,Mysore,Mysore,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
29,Karnataka,Dakshina Kannada,Mangalore,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
29,Karnataka,Dharwad,Hubli-Dharwad ,Grocery,Household items,Wheat,Wheat
29,Karnataka,Dakshina Kannada,Mangalore,Grocery,Household items,Wheat,Wheat
30,Tamil Nadu,Chennai,Chennai,Fruits,All season,Apple,Indian crab Apple
30,Tamil Nadu,Vellore,Vellore,Fruits,All season,Apple,Indian crab Apple
30,Tamil Nadu,Madurai,Madurai,Fruits,All season,Apple,Ben Davis Apple
30,Tamil Nadu,Kanchipuram,Kanchipuram,Fruits,Seasonal,Apple,Custard Apple
30,Tamil Nadu,Coimbatore,Coimbatore,Fruits,Seasonal,Avocado,Avocado
30,Tamil Nadu,Chennai,Chennai,Vegetables,Pods and Seeds,Beans,French Beans
30,Tamil Nadu,Madurai,Madurai,Vegetables,Pods and Seeds,Beans,French Beans
30,Tamil Nadu,Chennai,Chennai,Bakery,Baked products,Bread,Bread
30,Tamil Nadu,Vellore,Vellore,Vegetables,Fruit-vegetables,Brinjal,Swarna Shobha Brinjal
30,Tamil Nadu,Vellore,Vellore,Bakery,Baked products,Brownie,Brownie
30,Tamil Nadu,Madurai,Madurai,Dairy products,Milk products,Butter,Butter
30,Tamil Nadu,Kanchipuram,Kanchipuram,Bakery,Pastry products,Cakes,Cakes
30,Tamil Nadu,Vellore,Vellore,Bakery,Pastry products,Cakes,Cakes
30,Tamil Nadu,Coimbatore,Coimbatore,Bakery,Pastry products,Cakes,Cakes
30,Tamil Nadu,Vellore,Vellore,Fish,Freshwater,Catla,Catla
30,Tamil Nadu,Vellore,Vellore,Dairy products,Milk products,Cheese,Cheese
30,Tamil Nadu,Chennai,Chennai,Meat,White Meat,Chicken,Chicken
30,Tamil Nadu,Vellore,Vellore,Meat,White Meat,Chicken,Chicken
30,Tamil Nadu,Chennai,Chennai,Fruits,Seasonal,Chikoo,Chikoo
30,Tamil Nadu,Coimbatore,Coimbatore,Fruits,Seasonal,Chikoo,Chikoo
30,Tamil Nadu,Vellore,Vellore,Vegetables,Nightshade vegetables,Chillies,Jwala Chilli
30,Tamil Nadu,Coimbatore,Coimbatore,Vegetables,Nightshade vegetables,Chillies,Byadgi Chilli
30,Tamil Nadu,Vellore,Vellore,Grocery,Beverages,Coffee,Coffee
30,Tamil Nadu,Chennai,Chennai,Bakery,Baked products,Cookies,Cookies
30,Tamil Nadu,Coimbatore,Coimbatore,Bakery,Baked products,Cookies,Cookies
30,Tamil Nadu,Madurai,Madurai,Bakery,Baked products,Cookies,Cookies
30,Tamil Nadu,Kanchipuram,Kanchipuram,Vegetables,Brassica,Cruciferous vegetables,Cabbage
30,Tamil Nadu,Madurai,Madurai,Vegetables,Brassica,Cruciferous vegetables,Cabbage
30,Tamil Nadu,Kanchipuram,Kanchipuram,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
30,Tamil Nadu,Coimbatore,Coimbatore,Vegetables,Melons and Squash,Cucumber,Chandrasankar Cucumber
30,Tamil Nadu,Kanchipuram,Kanchipuram,Bakery,Pastry products,Cup-cakes,Cup-cakes
30,Tamil Nadu,Madurai,Madurai,Bakery,Pastry products,Cup-cakes,Cup-cakes
30,Tamil Nadu,Kanchipuram,Kanchipuram,Dairy products,Milk products,Curd,Dahi
30,Tamil Nadu,Vellore,Vellore,Dairy products,Milk products,Curd,Dahi
30,Tamil Nadu,Madurai,Madurai,Dairy products,Milk products,Curd,Dahi
30,Tamil Nadu,Vellore,Vellore,Grocery,Household items,Dal,Arhar Dal
30,Tamil Nadu,Coimbatore,Coimbatore,Grocery,Household items,Dal,Masoor Dal
30,Tamil Nadu,Madurai,Madurai,Grocery,Household items,Dal,Arhar Dal
30,Tamil Nadu,Vellore,Vellore,Meat,White Meat,Duck,Duck
30,Tamil Nadu,Madurai,Madurai,Meat,White Meat,Duck,Duck
30,Tamil Nadu,Kanchipuram,Kanchipuram,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
30,Tamil Nadu,Coimbatore,Coimbatore,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
30,Tamil Nadu,Chennai,Chennai,Dairy products,Milk products,Ghee,Pure Ghee
30,Tamil Nadu,Kanchipuram,Kanchipuram,Fruits,All season,Grapes,Burmese Grape
30,Tamil Nadu,Coimbatore,Coimbatore,Fruits,All season,Grapes,Gulabi Grape
30,Tamil Nadu,Kanchipuram,Kanchipuram,Fruits,All season,Guava,Allahabad Safeda Guava
30,Tamil Nadu,Vellore,Vellore,Dairy products,Frozen desserts,Ice-cream,Ice-cream
30,Tamil Nadu,Chennai,Chennai,Flowers,White flowers,Jasmine,Night-blooming Jasmine
30,Tamil Nadu,Vellore,Vellore,Flowers,White flowers,Jasmine,Night-blooming Jasmine
30,Tamil Nadu,Madurai,Madurai,Flowers,White flowers,Jasmine,Mogra
30,Tamil Nadu,Chennai,Chennai,Meat,Red Meat,Lamb,Lamb
30,Tamil Nadu,Vellore,Vellore,Fruits,Seasonal,Mango,Bennet Alphonso Mango
30,Tamil Nadu,Madurai,Madurai,Fruits,Seasonal,Mango,Banganapalli Mango
30,Tamil Nadu,Coimbatore,Coimbatore,Flowers,Yellow flowers,Marigold,African Marigold
30,Tamil Nadu,Chennai,Chennai,Dairy products,Milk products,Milk,Liquid milk
30,Tamil Nadu,Kanchipuram,Kanchipuram,Dairy products,Milk products,Milk,Liquid milk
30,Tamil Nadu,Coimbatore,Coimbatore,Dairy products,Milk products,Milk,Liquid milk
30,Tamil Nadu,Madurai,Madurai,Dairy products,Milk products,Milk,Liquid milk
30,Tamil Nadu,Vellore,Vellore,Fruits,Melons,Musk melon,Musk melon
30,Tamil Nadu,Madurai,Madurai,Fruits,Melons,Musk melon,Water melon
30,Tamil Nadu,Kanchipuram,Kanchipuram,Meat,Red Meat,Mutton,Mutton
30,Tamil Nadu,Coimbatore,Coimbatore,Meat,Red Meat,Mutton,Mutton
30,Tamil Nadu,Madurai,Madurai,Meat,Red Meat,Mutton,Mutton
30,Tamil Nadu,Chennai,Chennai,Vegetables,Pods and Seeds,Okra,Lady finger
30,Tamil Nadu,Coimbatore,Coimbatore,Vegetables,Pods and Seeds,Okra,Lady finger
30,Tamil Nadu,Kanchipuram,Kanchipuram,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
30,Tamil Nadu,Madurai,Madurai,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
30,Tamil Nadu,Chennai,Chennai,Dairy products,Milk products,Paneer,Paneer
30,Tamil Nadu,Coimbatore,Coimbatore,Dairy products,Milk products,Paneer,Paneer
30,Tamil Nadu,Kanchipuram,Kanchipuram,Flowers,Purple flowers,Passion Flower,Krishnakamal
30,Tamil Nadu,Chennai,Chennai,Fruits,Tropical,Pineapple,Mauritius Pineapple
30,Tamil Nadu,Chennai,Chennai,Flowers,White flowers,Plumeria,Champa
30,Tamil Nadu,Coimbatore,Coimbatore,Flowers,White flowers,Plumeria,Champa
30,Tamil Nadu,Madurai,Madurai,Flowers,White flowers,Plumeria,Champa
30,Tamil Nadu,Vellore,Vellore,Fish,Seawater,Pomfret,Pomfret
30,Tamil Nadu,Madurai,Madurai,Fish,Seawater,Pomfret,Pomfret
30,Tamil Nadu,Kanchipuram,Kanchipuram,Meat,Red Meat,Pork,Pork
30,Tamil Nadu,Coimbatore,Coimbatore,Meat,Red Meat,Pork,Pork
30,Tamil Nadu,Chennai,Chennai,Grocery,Household items,Rice,Desi Dhan Rice
30,Tamil Nadu,Kanchipuram,Kanchipuram,Grocery,Household items,Rice,Red Rice
30,Tamil Nadu,Vellore,Vellore,Grocery,Household items,Rice,Red Rice
30,Tamil Nadu,Madurai,Madurai,Grocery,Household items,Rice,Desi Dhan Rice
30,Tamil Nadu,Chennai,Chennai,Fish,Freshwater,Rohu,Rohu
30,Tamil Nadu,Coimbatore,Coimbatore,Fish,Freshwater,Rohu,Rohu
30,Tamil Nadu,Kanchipuram,Kanchipuram,Flowers,Red flowers,Rose,Red Rose
30,Tamil Nadu,Kanchipuram,Kanchipuram,Fish,Seawater,Salmon,Indian Salmon
30,Tamil Nadu,Coimbatore,Coimbatore,Fish,Seawater,Salmon,Indian Salmon
30,Tamil Nadu,Madurai,Madurai,Fish,Seawater,Salmon,Indian Salmon
30,Tamil Nadu,Vellore,Vellore,Flowers,Yellow flowers,Sunflower,Sunflower
30,Tamil Nadu,Chennai,Chennai,Grocery,Beverages,Tea,Tea
30,Tamil Nadu,Kanchipuram,Kanchipuram,Grocery,Beverages,Tea,Tea
30,Tamil Nadu,Coimbatore,Coimbatore,Grocery,Beverages,Tea,Tea
30,Tamil Nadu,Madurai,Madurai,Grocery,Beverages,Tea,Tea
30,Tamil Nadu,Chennai,Chennai,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
30,Tamil Nadu,Vellore,Vellore,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
30,Tamil Nadu,Chennai,Chennai,Fish,Seawater,Tuna,Tuna
30,Tamil Nadu,Kanchipuram,Kanchipuram,Fish,Seawater,Tuna,Tuna
30,Tamil Nadu,Chennai,Chennai,Grocery,Household items,Wheat,Wheat
30,Tamil Nadu,Kanchipuram,Kanchipuram,Grocery,Household items,Wheat,Wheat
30,Tamil Nadu,Coimbatore,Coimbatore,Grocery,Household items,Wheat,Wheat
